Program Category,Program Name,Degree,Program Type,Sanctioned Intake,Actual Intake,NRI,PIO,clg_name
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,30,Admissions Pending,Yes,No,ILAHIA COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,30,Admissions Pending,Yes,No,ILAHIA COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,90,Admissions Pending,Yes,No,ILAHIA COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND ENGINEERING),M.Tech,Full Time,18,Admissions Pending,Yes,No,ILAHIA COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING(COMPUTER AIDED STRUCTURAL ENGINEERING),M.Tech,Full Time,18,Admissions Pending,Yes,No,ILAHIA COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Management,MASTERS IN BUSINESS ADMINISTRATION,MBA,Full Time,60,Admissions Pending,Yes,No,ILAHIA COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
MCA,MCA TWO YEARS,MCA TWO YEARS,Full Time,60,Admissions Pending,Yes,No,ILAHIA COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,30,Admissions Pending,Yes,No,ILM COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,30,Admissions Pending,Yes,No,ILM COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,AERONAUTICAL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,ILM COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,30,Admissions Pending,Yes,No,ILM COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,30,Admissions Pending,Yes,No,ILM COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,30,Admissions Pending,Yes,No,INDIRA GANDHI INSTITUTE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,INDIRA GANDHI INSTITUTE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,INDIRA GANDHI INSTITUTE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,30,Admissions Pending,Yes,No,INDIRA GANDHI INSTITUTE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND ENGINEERING),M.Tech,Full Time,18,Admissions Pending,No,No,INDIRA GANDHI INSTITUTE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(COMMUNICATION ENGINEERING),M.Tech,Full Time,18,Admissions Pending,No,No,INDIRA GANDHI INSTITUTE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING(STRUCTURAL ENGINEERING AND CONSTRUCTION MANAGEMENT),M.Tech,Full Time,18,Admissions Pending,No,No,INDIRA GANDHI INSTITUTE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,JAWAHARLAL COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,JAWAHARLAL COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,AERONAUTICAL ENGINEERING,B.Tech,Full Time,90,Admissions Pending,Yes,No,JAWAHARLAL COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,JAWAHARLAL COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,Admissions Pending,Yes,No,JAWAHARLAL COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(COMMUNICATION ENGINEERING AND SIGNAL PROCESSING),M.Tech,Full Time,18,Admissions Pending,Yes,No,JAWAHARLAL COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(APPLIED ELECTRONICS AND COMMUNICATION SYSTEM),M.Tech,Full Time,18,Admissions Pending,Yes,No,JAWAHARLAL COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Management,MASTERS IN BUSINESS ADMINISTRATION,MBA,Full Time,60,Admissions Pending,Yes,No,JAWAHARLAL COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,30,Admissions Pending,Yes,No,JOHN COX MEMORIAL CSI INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,JOHN COX MEMORIAL CSI INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,JOHN COX MEMORIAL CSI INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,JOHN COX MEMORIAL CSI INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,JOHN COX MEMORIAL CSI INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,Admissions Pending,Yes,No,JYOTHI ENGINEERING COLLEGE ( Private )
Engineering and Technology,MECHATRONICS ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,JYOTHI ENGINEERING COLLEGE ( Private )
Engineering and Technology,Artificial Intelligence and Data Science,B.Tech,Full Time,60,Admissions Pending,Yes,No,JYOTHI ENGINEERING COLLEGE ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,120,Admissions Pending,Yes,No,JYOTHI ENGINEERING COLLEGE ( Private )
Engineering and Technology,Robotics and Automation,B.Tech,Full Time,60,Admissions Pending,Yes,No,JYOTHI ENGINEERING COLLEGE ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,JYOTHI ENGINEERING COLLEGE ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,JYOTHI ENGINEERING COLLEGE ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,JYOTHI ENGINEERING COLLEGE ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING(POWER ELECTRONICS),M.Tech,Full Time,6,Admissions Pending,Yes,No,JYOTHI ENGINEERING COLLEGE ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND ENGINEERING),M.Tech,Full Time,6,Admissions Pending,Yes,No,JYOTHI ENGINEERING COLLEGE ( Private )
Applied Arts Crafts and Design,Design,B.Des,Full Time,30,Admissions Pending,No,No,KERALA STATE INSTITUTE OF DESIGN ( Government )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,KMCT COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,120,Admissions Pending,Yes,No,KMCT COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,AUTOMOBILE ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,KMCT COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,INFORMATION TECHNOLOGY,B.Tech,Full Time,30,Admissions Pending,Yes,No,KMCT COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,APPLIED ELECTRONICS & INSTRUMENTATION ENGINEERING,B.Tech,Full Time,30,Admissions Pending,Yes,No,KMCT COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,KMCT COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,Admissions Pending,Yes,No,KMCT COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,KMCT COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,MECHANICAL ENGINEERING(MANUFACTURING ENGINEERING),M.Tech,Full Time,9,Admissions Pending,No,No,KMCT COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND ENGINEERING),M.Tech,Full Time,9,Admissions Pending,No,No,KMCT COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,BIOMEDICAL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,KMCT COLLEGE OF ENGINEERING FOR WOMEN ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,KMCT COLLEGE OF ENGINEERING FOR WOMEN ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,KMCT COLLEGE OF ENGINEERING FOR WOMEN ( Private )
Engineering and Technology,CIVIL ENGINEERING(ENVIRONMENTAL ENGINEERING),M.Tech,Full Time,18,Admissions Pending,No,No,KMCT COLLEGE OF ENGINEERING FOR WOMEN ( Private )
Hotel Management,Hotel Management and Catering Technology,Hotel Management and Catering Technology,Full Time,180,Admissions Pending,No,No,KMCT COLLEGE OF HOTEL MANAGEMENT AND CATERING TECHNOLOGY ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,30,Admissions Pending,Yes,No,KMEA ENGINEERING COLLEGE ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,KMEA ENGINEERING COLLEGE ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,90,Admissions Pending,Yes,No,KMEA ENGINEERING COLLEGE ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,90,Admissions Pending,Yes,No,KMEA ENGINEERING COLLEGE ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,30,Admissions Pending,Yes,No,KMEA ENGINEERING COLLEGE ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(COMMUNICATION ENGINEERING),M.Tech,Full Time,18,Admissions Pending,Yes,No,KMEA ENGINEERING COLLEGE ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND ENGINEERING),M.Tech,Full Time,18,Admissions Pending,Yes,No,KMEA ENGINEERING COLLEGE ( Private )
Engineering and Technology,CIVIL ENGINEERING(COMPUTER AIDED STRUCTURAL ENGINEERING),M.Tech,Full Time,18,Admissions Pending,Yes,No,KMEA ENGINEERING COLLEGE ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING(POWER ELECTRONICS),M.Tech,Full Time,18,Admissions Pending,Yes,No,KMEA ENGINEERING COLLEGE ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,KOTTAYAM INSTITUTE OF TECHNOLOGY AND SCIENCE ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,KOTTAYAM INSTITUTE OF TECHNOLOGY AND SCIENCE ( Private )
Engineering and Technology,AUTOMOBILE ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,KOTTAYAM INSTITUTE OF TECHNOLOGY AND SCIENCE ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,KOTTAYAM INSTITUTE OF TECHNOLOGY AND SCIENCE ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,KOTTAYAM INSTITUTE OF TECHNOLOGY AND SCIENCE ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,Admissions Pending,Yes,No,KOTTAYAM INSTITUTE OF TECHNOLOGY AND SCIENCE ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING(POWER ELECTRONICS AND POWER SYSTEMS),M.Tech,Full Time,12,Admissions Pending,Yes,No,KOTTAYAM INSTITUTE OF TECHNOLOGY AND SCIENCE ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(APPLIED ELECTRONICS),M.Tech,Full Time,24,Admissions Pending,Yes,No,KOTTAYAM INSTITUTE OF TECHNOLOGY AND SCIENCE ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,KVM COLLEGE OF ENGINEERING & IT ( Private )
Management,MASTERS IN BUSINESS ADMINISTRATION,MBA,Full Time,60,Admissions Pending,Yes,No,KVM COLLEGE OF ENGINEERING & IT ( Private )
MCA,MCA TWO YEARS,MCA TWO YEARS,Full Time,60,Admissions Pending,Yes,No,KVM COLLEGE OF ENGINEERING & IT ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,Admissions Pending,Yes,No,LBS COLLEGE OF ENGINEERING ( Government Self financing )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,LBS COLLEGE OF ENGINEERING ( Government Self financing )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,LBS COLLEGE OF ENGINEERING ( Government Self financing )
Engineering and Technology,INFORMATION TECHNOLOGY,B.Tech,Full Time,30,Admissions Pending,Yes,No,LBS COLLEGE OF ENGINEERING ( Government Self financing )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,LBS COLLEGE OF ENGINEERING ( Government Self financing )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,120,Admissions Pending,Yes,No,LBS COLLEGE OF ENGINEERING ( Government Self financing )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND INFORMATION SECURITY),M.Tech,Full Time,18,Admissions Pending,No,No,LBS COLLEGE OF ENGINEERING ( Government Self financing )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(VLSI DESIGN AND SIGNAL PROCESSING),M.Tech,Full Time,18,Admissions Pending,No,No,LBS COLLEGE OF ENGINEERING ( Government Self financing )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING(POWER SYSTEMS AND POWER ELECTRONICS),M.Tech,Full Time,18,Admissions Pending,No,No,LBS COLLEGE OF ENGINEERING ( Government Self financing )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,120,Admissions Pending,Yes,No,LBS INSTITUTE OF TECHNOLOGY FOR WOMEN, POOJAPPURA ( Government Self financing )
Engineering and Technology,APPLIED ELECTRONICS & INSTRUMENTATION ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,LBS INSTITUTE OF TECHNOLOGY FOR WOMEN, POOJAPPURA ( Government Self financing )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,Admissions Pending,Yes,No,LBS INSTITUTE OF TECHNOLOGY FOR WOMEN, POOJAPPURA ( Government Self financing )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,LBS INSTITUTE OF TECHNOLOGY FOR WOMEN, POOJAPPURA ( Government Self financing )
Engineering and Technology,INFORMATION TECHNOLOGY,B.Tech,Full Time,60,Admissions Pending,Yes,No,LBS INSTITUTE OF TECHNOLOGY FOR WOMEN, POOJAPPURA ( Government Self financing )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(SIGNAL PROCESSING),M.Tech,Full Time,24,Admissions Pending,Yes,No,LBS INSTITUTE OF TECHNOLOGY FOR WOMEN, POOJAPPURA ( Government Self financing )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND ENGINEERING),M.Tech,Full Time,24,Admissions Pending,Yes,No,LBS INSTITUTE OF TECHNOLOGY FOR WOMEN, POOJAPPURA ( Government Self financing )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,90,Admissions Pending,Yes,No,LOURDES MATHA COLLEGE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,30,Admissions Pending,Yes,No,LOURDES MATHA COLLEGE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,Admissions Pending,Yes,No,LOURDES MATHA COLLEGE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,90,Admissions Pending,Yes,No,LOURDES MATHA COLLEGE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,LOURDES MATHA COLLEGE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING(CONTROL SYSTEMS),M.Tech,Full Time,9,Admissions Pending,No,No,LOURDES MATHA COLLEGE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(APPLIED ELECTRONICS AND INSTRUMENTATION),M.Tech,Full Time,9,Admissions Pending,No,No,LOURDES MATHA COLLEGE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND ENGINEERING),M.Tech,Full Time,18,Admissions Pending,No,No,LOURDES MATHA COLLEGE OF SCIENCE AND TECHNOLOGY ( Private )
Management,MASTERS IN BUSINESS ADMINISTRATION,MBA,Full Time,60,Admissions Pending,Yes,No,LOURDES MATHA COLLEGE OF SCIENCE AND TECHNOLOGY ( Private )
MCA,MCA TWO YEARS,MCA TWO YEARS,Full Time,60,Admissions Pending,No,No,LOURDES MATHA COLLEGE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,M G COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,M G COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,Admissions Pending,Yes,No,M G COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,30,Admissions Pending,Yes,No,M.DASAN INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,M.DASAN INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,30,Admissions Pending,Yes,No,M.DASAN INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Part Time,60,Admissions Pending,No,No,M.DASAN INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,90,Admissions Pending,Yes,No,M.DASAN INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,30,Admissions Pending,Yes,No,M.DASAN INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND ENGINEERING),M.Tech,Full Time,12,Admissions Pending,No,No,M.DASAN INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING(ENVIRONMENTAL ENGINEERING),M.Tech,Full Time,24,Admissions Pending,No,No,M.DASAN INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,30,Admissions Pending,Yes,No,MALABAR COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,AUTOMOBILE ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,MALABAR COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,MALABAR COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,MALABAR COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,MECHATRONICS ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,MALABAR COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,30,Admissions Pending,Yes,No,MALABAR COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,MECHANICAL ENGINEERING(THERMAL ENGINEERING),M.Tech,Full Time,18,Admissions Pending,No,No,MALABAR COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(APPLIED ELECTRONICS AND COMMUNICATION SYSTEM),M.Tech,Full Time,18,Admissions Pending,No,No,MALABAR COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING(ENVIRONMENTAL ENGINEERING),M.Tech,Full Time,18,Admissions Pending,No,No,MALABAR COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND ENGINEERING),M.Tech,Full Time,18,Admissions Pending,No,No,MALABAR COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,30,Admissions Pending,Yes,No,MALABAR INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,MALABAR INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,30,Admissions Pending,Yes,No,MALABAR INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,30,Admissions Pending,Yes,No,MALABAR INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,30,Admissions Pending,Yes,No,MALABAR INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(DIGITAL ELECTRONICS),M.Tech,Full Time,9,Admissions Pending,No,No,MALABAR INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND ENGINEERING),M.Tech,Full Time,9,Admissions Pending,No,No,MALABAR INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,Admissions Pending,Yes,No,MANGALAM COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,120,Admissions Pending,Yes,No,MANGALAM COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,90,Admissions Pending,Yes,No,MANGALAM COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,90,Admissions Pending,Yes,No,MANGALAM COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,30,Admissions Pending,Yes,No,MANGALAM COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING(POWER ELECTRONICS AND POWER SYSTEMS),M.Tech,Full Time,18,Admissions Pending,Yes,No,MANGALAM COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND ENGINEERING),M.Tech,Full Time,18,Admissions Pending,Yes,No,MANGALAM COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,MECHANICAL ENGINEERING(INDUSTRIAL ENGINEERING AND MANAGEMENT),M.Tech,Full Time,18,Admissions Pending,Yes,No,MANGALAM COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,CIVIL ENGINEERING(STRUCTURAL ENGINEERING AND CONSTRUCTION MANAGEMENT),M.Tech,Full Time,18,Admissions Pending,Yes,No,MANGALAM COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(VLSI AND EMBEDDED SYSTEMS),M.Tech,Full Time,9,Admissions Pending,Yes,No,MANGALAM COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,120,Admissions Pending,No,No,MAR ATHANASIUS COLLEGE OF ENGINEERING, KOTHAMANGALAM ( Government Aided )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,120,Admissions Pending,No,No,MAR ATHANASIUS COLLEGE OF ENGINEERING, KOTHAMANGALAM ( Government Aided )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,120,Admissions Pending,No,No,MAR ATHANASIUS COLLEGE OF ENGINEERING, KOTHAMANGALAM ( Government Aided )
Engineering and Technology,Robotics and Automation,B.Tech,Full Time,60,Admissions Pending,No,No,MAR ATHANASIUS COLLEGE OF ENGINEERING, KOTHAMANGALAM ( Government Aided )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,Admissions Pending,No,No,MAR ATHANASIUS COLLEGE OF ENGINEERING, KOTHAMANGALAM ( Government Aided )
