Program Category,Program Name,Degree,Program Type,Sanctioned Intake,Actual Intake,NRI,PIO,clg_name
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,19,No,Yes,HOLY GRACE ACADEMY OF ENGINEERING ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,18,No,Yes,HOLY GRACE ACADEMY OF ENGINEERING ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,14,No,Yes,HOLY GRACE ACADEMY OF ENGINEERING ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,3,No,Yes,HOLY GRACE ACADEMY OF ENGINEERING ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,Admissions Pending,Yes,No,ICCS COLLEGE OF ENGINEERING AND MANAGEMENT ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,4,Yes,No,ICCS COLLEGE OF ENGINEERING AND MANAGEMENT ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,2,Yes,No,ICCS COLLEGE OF ENGINEERING AND MANAGEMENT ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,1,Yes,No,ICCS COLLEGE OF ENGINEERING AND MANAGEMENT ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,14,Yes,No,IES COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,41,Yes,No,IES COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,46,Yes,No,IES COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,45,Yes,No,IES COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,14,Yes,No,IES COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(VLSI DESIGN),M.Tech,Full Time,24,Admissions Pending,No,No,IES COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND ENGINEERING),M.Tech,Full Time,24,8,No,No,IES COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,CIVIL ENGINEERING(GEOTECHNICAL ENGINEERING),M.Tech,Full Time,24,15,No,No,IES COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,57,Yes,No,ILAHIA COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,120,106,Yes,No,ILAHIA COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,120,114,Yes,No,ILAHIA COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,120,123,Yes,No,ILAHIA COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,INFORMATION TECHNOLOGY,B.Tech,Full Time,0,Admissions Pending,Yes,No,ILAHIA COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,120,55,Yes,No,ILAHIA COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND ENGINEERING),M.Tech,Full Time,18,6,Yes,No,ILAHIA COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING(COMPUTER AIDED STRUCTURAL ENGINEERING),M.Tech,Full Time,24,17,Yes,No,ILAHIA COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(APPLIED ELECTRONICS),M.Tech,Full Time,18,3,Yes,No,ILAHIA COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,MECHANICAL ENGINEERING(PRODUCTION AND INDUSTRIAL ENGINEERING),M.Tech,Full Time,24,Admissions Pending,Yes,No,ILAHIA COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,8,Yes,Yes,ILM COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,4,Yes,Yes,ILM COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,AERONAUTICAL ENGINEERING,B.Tech,Full Time,60,28,Yes,Yes,ILM COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,7,Yes,Yes,ILM COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,Admissions Pending,Yes,Yes,ILM COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,30,3,Yes,No,INDIRA GANDHI INSTITUTE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,11,Yes,No,INDIRA GANDHI INSTITUTE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,120,17,Yes,No,INDIRA GANDHI INSTITUTE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,30,5,Yes,No,INDIRA GANDHI INSTITUTE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND ENGINEERING),M.Tech,Full Time,24,7,Yes,No,INDIRA GANDHI INSTITUTE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(COMMUNICATION ENGINEERING),M.Tech,Full Time,24,2,Yes,No,INDIRA GANDHI INSTITUTE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(VLSI AND EMBEDDED SYSTEMS),M.Tech,Full Time,24,Admissions Pending,Yes,No,INDIRA GANDHI INSTITUTE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING(STRUCTURAL ENGINEERING AND CONSTRUCTION MANAGEMENT),M.Tech,Full Time,24,14,Yes,No,INDIRA GANDHI INSTITUTE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,11,Yes,No,JAIBHARATH COLLEGE OF MANAGEMENT & ENGINEERING TECHNOLOGY ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,120,17,Yes,No,JAIBHARATH COLLEGE OF MANAGEMENT & ENGINEERING TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,13,Yes,No,JAIBHARATH COLLEGE OF MANAGEMENT & ENGINEERING TECHNOLOGY ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,30,Admissions Pending,Yes,No,JAIBHARATH COLLEGE OF MANAGEMENT & ENGINEERING TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,Admissions Pending,Yes,No,JAIBHARATH COLLEGE OF MANAGEMENT & ENGINEERING TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND ENGINEERING),M.Tech,Full Time,24,Admissions Pending,Yes,No,JAIBHARATH COLLEGE OF MANAGEMENT & ENGINEERING TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING(STRUCTURAL ENGINEERING AND CONSTRUCTION MANAGEMENT),M.Tech,Full Time,24,5,Yes,No,JAIBHARATH COLLEGE OF MANAGEMENT & ENGINEERING TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING(GEOMECHANICS AND STRUCTURES),M.Tech,Full Time,24,Admissions Pending,Yes,No,JAIBHARATH COLLEGE OF MANAGEMENT & ENGINEERING TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,21,Yes,No,JAWAHARLAL COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,120,31,Yes,No,JAWAHARLAL COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,AERONAUTICAL ENGINEERING,B.Tech,Full Time,90,33,Yes,No,JAWAHARLAL COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,11,Yes,No,JAWAHARLAL COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,90,34,Yes,No,JAWAHARLAL COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,11,Yes,No,JAWAHARLAL COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(COMMUNICATION ENGINEERING AND SIGNAL PROCESSING),M.Tech,Full Time,24,4,No,No,JAWAHARLAL COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND ENGINEERING),M.Tech,Full Time,24,3,No,No,JAWAHARLAL COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(APPLIED ELECTRONICS AND COMMUNICATION SYSTEM),M.Tech,Full Time,24,Admissions Pending,No,No,JAWAHARLAL COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(ELECTRONICS DESIGN TECHNOLOGY),M.Tech,Full Time,0,Admissions Pending,No,No,JAWAHARLAL COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,11,Yes,No,JOHN COX MEMORIAL CSI INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,25,Yes,No,JOHN COX MEMORIAL CSI INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,21,Yes,No,JOHN COX MEMORIAL CSI INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,10,Yes,No,JOHN COX MEMORIAL CSI INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,41,Yes,No,JOHN COX MEMORIAL CSI INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,MECHANICAL ENGINEERING(THERMAL ENGINEERING),M.Tech,Full Time,24,1,Yes,No,JOHN COX MEMORIAL CSI INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,120,56,Yes,No,JYOTHI ENGINEERING COLLEGE ( Private )
Engineering and Technology,MECHATRONICS ENGINEERING,B.Tech,Full Time,60,40,Yes,No,JYOTHI ENGINEERING COLLEGE ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,120,100,Yes,No,JYOTHI ENGINEERING COLLEGE ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,60,Yes,No,JYOTHI ENGINEERING COLLEGE ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,120,113,Yes,No,JYOTHI ENGINEERING COLLEGE ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,42,Yes,No,JYOTHI ENGINEERING COLLEGE ( Private )
Engineering and Technology,CIVIL ENGINEERING(TRANSPORTATION ENGINEERING),M.Tech,Full Time,18,18,Yes,No,JYOTHI ENGINEERING COLLEGE ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING(POWER ELECTRONICS),M.Tech,Full Time,18,4,Yes,No,JYOTHI ENGINEERING COLLEGE ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND ENGINEERING),M.Tech,Full Time,18,9,Yes,No,JYOTHI ENGINEERING COLLEGE ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(COMMUNICATION ENGINEERING AND SIGNAL PROCESSING),M.Tech,Full Time,18,9,Yes,No,JYOTHI ENGINEERING COLLEGE ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,21,Yes,No,KMCT COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,120,8,Yes,No,KMCT COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,AUTOMOBILE ENGINEERING,B.Tech,Full Time,60,11,Yes,No,KMCT COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,INFORMATION TECHNOLOGY,B.Tech,Full Time,60,Admissions Pending,Yes,No,KMCT COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,APPLIED ELECTRONICS & INSTRUMENTATION ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,KMCT COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,3,Yes,No,KMCT COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,2,Yes,No,KMCT COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,7,Yes,No,KMCT COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(DIGITAL SIGNAL PROCESSING),M.Tech,Full Time,18,1,Yes,No,KMCT COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,MECHANICAL ENGINEERING(MANUFACTURING ENGINEERING),M.Tech,Full Time,18,Admissions Pending,Yes,No,KMCT COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,BIOMEDICAL ENGINEERING,B.Tech,Full Time,60,26,No,No,KMCT COLLEGE OF ENGINEERING FOR WOMEN ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,18,No,No,KMCT COLLEGE OF ENGINEERING FOR WOMEN ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,10,No,No,KMCT COLLEGE OF ENGINEERING FOR WOMEN ( Private )
Engineering and Technology,CIVIL ENGINEERING(ENVIRONMENTAL ENGINEERING),M.Tech,Full Time,18,6,No,No,KMCT COLLEGE OF ENGINEERING FOR WOMEN ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,25,Yes,No,KMEA ENGINEERING COLLEGE ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,41,Yes,No,KMEA ENGINEERING COLLEGE ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,120,96,Yes,No,KMEA ENGINEERING COLLEGE ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,120,87,Yes,No,KMEA ENGINEERING COLLEGE ( Private )
Engineering and Technology,ELECTRONICS & INSTRUMENTATION ENGINEERING,B.Tech,Full Time,60,16,Yes,No,KMEA ENGINEERING COLLEGE ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,21,Yes,No,KMEA ENGINEERING COLLEGE ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(COMMUNICATION ENGINEERING),M.Tech,Full Time,24,Admissions Pending,No,No,KMEA ENGINEERING COLLEGE ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND ENGINEERING),M.Tech,Full Time,24,Admissions Pending,No,No,KMEA ENGINEERING COLLEGE ( Private )
Engineering and Technology,CIVIL ENGINEERING(COMPUTER AIDED STRUCTURAL ENGINEERING),M.Tech,Full Time,24,Admissions Pending,No,No,KMEA ENGINEERING COLLEGE ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING(POWER ELECTRONICS),M.Tech,Full Time,24,Admissions Pending,No,No,KMEA ENGINEERING COLLEGE ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,120,21,Yes,No,KOTTAYAM INSTITUTE OF TECHNOLOGY AND SCIENCE ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,12,Yes,No,KOTTAYAM INSTITUTE OF TECHNOLOGY AND SCIENCE ( Private )
Engineering and Technology,AUTOMOBILE ENGINEERING,B.Tech,Full Time,60,7,Yes,No,KOTTAYAM INSTITUTE OF TECHNOLOGY AND SCIENCE ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,7,Yes,No,KOTTAYAM INSTITUTE OF TECHNOLOGY AND SCIENCE ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,1,Yes,No,KOTTAYAM INSTITUTE OF TECHNOLOGY AND SCIENCE ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,3,Yes,No,KOTTAYAM INSTITUTE OF TECHNOLOGY AND SCIENCE ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING(POWER ELECTRONICS AND POWER SYSTEMS),M.Tech,Full Time,24,1,Yes,No,KOTTAYAM INSTITUTE OF TECHNOLOGY AND SCIENCE ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(APPLIED ELECTRONICS),M.Tech,Full Time,24,3,Yes,No,KOTTAYAM INSTITUTE OF TECHNOLOGY AND SCIENCE ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,2,Yes,No,KVM COLLEGE OF ENGINEERING & IT ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,1,Yes,No,KVM COLLEGE OF ENGINEERING & IT ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,KVM COLLEGE OF ENGINEERING & IT ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,0,Admissions Pending,Yes,No,KVM COLLEGE OF ENGINEERING & IT ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,0,Admissions Pending,Yes,No,KVM COLLEGE OF ENGINEERING & IT ( Private )
Management,MASTERS IN BUSINESS ADMINISTRATION,MBA,Full Time,60,1,Yes,No,KVM COLLEGE OF ENGINEERING & IT ( Private )
MCA,MASTER OF COMPUTER APPLICATIONS,MCA,Full Time,60,1,Yes,No,KVM COLLEGE OF ENGINEERING & IT ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,120,49,Yes,No,LBS COLLEGE OF ENGINEERING ( Government Self financing )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,27,Yes,No,LBS COLLEGE OF ENGINEERING ( Government Self financing )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,120,100,Yes,No,LBS COLLEGE OF ENGINEERING ( Government Self financing )
Engineering and Technology,INFORMATION TECHNOLOGY,B.Tech,Full Time,60,25,Yes,No,LBS COLLEGE OF ENGINEERING ( Government Self financing )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,56,Yes,No,LBS COLLEGE OF ENGINEERING ( Government Self financing )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,120,101,Yes,No,LBS COLLEGE OF ENGINEERING ( Government Self financing )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND INFORMATION SECURITY),M.Tech,Full Time,18,11,No,No,LBS COLLEGE OF ENGINEERING ( Government Self financing )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(VLSI DESIGN AND SIGNAL PROCESSING),M.Tech,Full Time,18,5,No,No,LBS COLLEGE OF ENGINEERING ( Government Self financing )
Engineering and Technology,MECHANICAL ENGINEERING(THERMAL AND FLUIDS ENGINEERING),M.Tech,Full Time,18,2,No,No,LBS COLLEGE OF ENGINEERING ( Government Self financing )
Engineering and Technology,CIVIL ENGINEERING(STRUCTURAL ENGINEERING),M.Tech,Full Time,18,Admissions Pending,No,No,LBS COLLEGE OF ENGINEERING ( Government Self financing )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,0,Admissions Pending,No,No,LBS INSTITUTE OF TECHNOLOGY FOR WOMEN, POOJAPPURA ( Government Self financing )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,120,109,Yes,No,LBS INSTITUTE OF TECHNOLOGY FOR WOMEN, POOJAPPURA ( Government Self financing )
Engineering and Technology,APPLIED ELECTRONICS & INSTRUMENTATION ENGINEERING,B.Tech,Full Time,60,33,Yes,No,LBS INSTITUTE OF TECHNOLOGY FOR WOMEN, POOJAPPURA ( Government Self financing )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,55,Yes,No,LBS INSTITUTE OF TECHNOLOGY FOR WOMEN, POOJAPPURA ( Government Self financing )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,63,Yes,No,LBS INSTITUTE OF TECHNOLOGY FOR WOMEN, POOJAPPURA ( Government Self financing )
Engineering and Technology,INFORMATION TECHNOLOGY,B.Tech,Full Time,60,27,Yes,No,LBS INSTITUTE OF TECHNOLOGY FOR WOMEN, POOJAPPURA ( Government Self financing )
Engineering and Technology,CIVIL ENGINEERING(GEOTECHNICAL ENGINEERING),M.Tech,Full Time,0,Admissions Pending,No,No,LBS INSTITUTE OF TECHNOLOGY FOR WOMEN, POOJAPPURA ( Government Self financing )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(SIGNAL PROCESSING),M.Tech,Full Time,24,4,Yes,No,LBS INSTITUTE OF TECHNOLOGY FOR WOMEN, POOJAPPURA ( Government Self financing )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND ENGINEERING),M.Tech,Full Time,24,13,Yes,No,LBS INSTITUTE OF TECHNOLOGY FOR WOMEN, POOJAPPURA ( Government Self financing )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,90,23,Yes,No,LOURDES MATHA COLLEGE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,30,4,Yes,No,LOURDES MATHA COLLEGE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,9,Yes,No,LOURDES MATHA COLLEGE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,90,38,Yes,No,LOURDES MATHA COLLEGE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,48,Yes,No,LOURDES MATHA COLLEGE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING(CONTROL SYSTEMS),M.Tech,Full Time,18,5,Yes,No,LOURDES MATHA COLLEGE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(APPLIED ELECTRONICS AND INSTRUMENTATION),M.Tech,Full Time,18,2,Yes,No,LOURDES MATHA COLLEGE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND ENGINEERING),M.Tech,Full Time,18,1,Yes,No,LOURDES MATHA COLLEGE OF SCIENCE AND TECHNOLOGY ( Private )
Management,MASTERS IN BUSINESS ADMINISTRATION,MBA,Full Time,60,38,No,No,LOURDES MATHA COLLEGE OF SCIENCE AND TECHNOLOGY ( Private )
MCA,MASTERS IN COMPUTER APPLICATIONS,MCA,Full Time,30,4,No,No,LOURDES MATHA COLLEGE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,21,Yes,No,M G COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,15,Yes,No,M G COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,18,Yes,No,M G COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Part Time,60,19,No,No,M.DASAN INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,19,Yes,No,M.DASAN INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,APPLIED ELECTRONICS & INSTRUMENTATION ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,M.DASAN INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER ENGINEERING,B.Tech,Full Time,60,32,Yes,No,M.DASAN INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,120,80,Yes,No,M.DASAN INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,47,Yes,No,M.DASAN INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,20,Yes,No,M.DASAN INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND ENGINEERING),M.Tech,Full Time,24,Admissions Pending,No,No,M.DASAN INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING(ENVIRONMENTAL ENGINEERING),M.Tech,Full Time,24,8,No,No,M.DASAN INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,34,Yes,No,MAHAGURU INSTITUTE OF TECHNOLOGY ( Private )
