Program Category,Program Name,Degree,Program Type,Sanctioned Intake,Actual Intake,NRI,PIO,clg_name
Engineering and Technology,ELECTRONICS & INSTRUMENTATION ENGINEERING,B.Tech,Full Time,60,25,No,No,COLLEGE OF ENGINEERING KIDANGOOR ( Government Self financing )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER AND INFORMATION SCIENCE),M.Tech,Full Time,18,9,No,No,COLLEGE OF ENGINEERING KIDANGOOR ( Government Self financing )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(WIRELESS TECHNOLOGY),M.Tech,Full Time,24,11,No,No,COLLEGE OF ENGINEERING KIDANGOOR ( Government Self financing )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,36,No,No,COLLEGE OF ENGINEERING MUNNAR ( Government Self financing )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,32,No,No,COLLEGE OF ENGINEERING MUNNAR ( Government Self financing )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,120,30,No,No,COLLEGE OF ENGINEERING MUNNAR ( Government Self financing )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,48,No,No,COLLEGE OF ENGINEERING MUNNAR ( Government Self financing )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING(POWER ELECTRONICS),M.Tech,Full Time,24,Admissions Pending,No,No,COLLEGE OF ENGINEERING MUNNAR ( Government Self financing )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER AND INFORMATION SCIENCE),M.Tech,Full Time,24,8,No,No,COLLEGE OF ENGINEERING MUNNAR ( Government Self financing )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(VLSI AND EMBEDDED SYSTEMS),M.Tech,Full Time,24,6,No,No,COLLEGE OF ENGINEERING MUNNAR ( Government Self financing )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,50,No,No,COLLEGE OF ENGINEERING PERUMON ( Government Self financing )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,55,No,No,COLLEGE OF ENGINEERING PERUMON ( Government Self financing )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,120,73,No,No,COLLEGE OF ENGINEERING PERUMON ( Government Self financing )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,60,No,No,COLLEGE OF ENGINEERING PERUMON ( Government Self financing )
Engineering and Technology,INFORMATION TECHNOLOGY,B.Tech,Full Time,60,13,No,No,COLLEGE OF ENGINEERING PERUMON ( Government Self financing )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER AND INFORMATION SCIENCE),M.Tech,Full Time,18,17,No,No,COLLEGE OF ENGINEERING PERUMON ( Government Self financing )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,46,No,No,COLLEGE OF ENGINEERING TRIKARIPUR ( Government Self financing )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,37,No,No,COLLEGE OF ENGINEERING TRIKARIPUR ( Government Self financing )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,48,No,No,COLLEGE OF ENGINEERING TRIKARIPUR ( Government Self financing )
Engineering and Technology,INFORMATION TECHNOLOGY,B.Tech,Full Time,30,8,No,No,COLLEGE OF ENGINEERING TRIKARIPUR ( Government Self financing )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,32,No,No,COLLEGE OF ENGINEERING TRIKARIPUR ( Government Self financing )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,131,105,No,No,COLLEGE OF ENGINEERING TRIVANDRUM ( Government )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,120,105,No,No,COLLEGE OF ENGINEERING TRIVANDRUM ( Government )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,66,62,No,No,COLLEGE OF ENGINEERING TRIVANDRUM ( Government )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,132,85,No,No,COLLEGE OF ENGINEERING TRIVANDRUM ( Government )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,66,59,No,No,COLLEGE OF ENGINEERING TRIVANDRUM ( Government )
Engineering and Technology,APPLIED ELECTRONICS & INSTRUMENTATION ENGINEERING,B.Tech,Full Time,66,57,No,No,COLLEGE OF ENGINEERING TRIVANDRUM ( Government )
Engineering and Technology,INDUSTRIAL ENGINEERING,B.Tech,Full Time,60,59,No,No,COLLEGE OF ENGINEERING TRIVANDRUM ( Government )
Engineering and Technology,CIVIL ENGINEERING(ENVIRONMENTAL ENGINEERING),M.Tech,Full Time,18,17,No,No,COLLEGE OF ENGINEERING TRIVANDRUM ( Government )
Engineering and Technology,MECHANICAL ENGINEERING(INDUSTRIAL ENGINEERING),M.Tech,Full Time,18,18,No,No,COLLEGE OF ENGINEERING TRIVANDRUM ( Government )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(SIGNAL PROCESSING),M.Tech,Full Time,18,18,No,No,COLLEGE OF ENGINEERING TRIVANDRUM ( Government )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,58,No,No,COLLEGE OF ENGINEERING VADAKARA ( Government Self financing )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,38,No,No,COLLEGE OF ENGINEERING VADAKARA ( Government Self financing )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,62,No,No,COLLEGE OF ENGINEERING VADAKARA ( Government Self financing )
Engineering and Technology,ELECTRONICS & INSTRUMENTATION ENGINEERING,B.Tech,Full Time,60,29,No,No,COLLEGE OF ENGINEERING VADAKARA ( Government Self financing )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,40,No,No,COLLEGE OF ENGINEERING VADAKARA ( Government Self financing )
Engineering and Technology,INFORMATION TECHNOLOGY,B.Tech,Full Time,60,32,No,No,COLLEGE OF ENGINEERING VADAKARA ( Government Self financing )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,16,No,No,COLLEGE OF ENGINEERING, PATHANAPURAM ( Government Self financing )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,26,No,No,COLLEGE OF ENGINEERING, PATHANAPURAM ( Government Self financing )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,58,No,No,COLLEGE OF ENGINEERING, PATHANAPURAM ( Government Self financing )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,24,No,No,COLLEGE OF ENGINEERING, PATHANAPURAM ( Government Self financing )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,54,50,No,No,COLLEGE OF ENGINEERING, THALASSERY ( Government Self financing )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,108,90,No,No,COLLEGE OF ENGINEERING, THALASSERY ( Government Self financing )
Engineering and Technology,INFORMATION TECHNOLOGY,B.Tech,Full Time,54,37,No,No,COLLEGE OF ENGINEERING, THALASSERY ( Government Self financing )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,58,No,No,COLLEGE OF ENGINEERING, THALASSERY ( Government Self financing )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,54,57,No,No,COLLEGE OF ENGINEERING, THALASSERY ( Government Self financing )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,54,54,No,No,COLLEGE OF ENGINEERING, THALASSERY ( Government Self financing )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(SIGNAL PROCESSING),M.Tech,Full Time,24,16,No,No,COLLEGE OF ENGINEERING, THALASSERY ( Government Self financing )
Engineering and Technology,MECHANICAL ENGINEERING(MANUFACTURING SYSTEMS MANAGEMENT),M.Tech,Full Time,24,3,No,No,COLLEGE OF ENGINEERING, THALASSERY ( Government Self financing )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,31,No,No,COLLEGE OF ENGINEERING,POONJAR ( Government Self financing )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,14,No,No,COLLEGE OF ENGINEERING,POONJAR ( Government Self financing )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,29,No,No,COLLEGE OF ENGINEERING,POONJAR ( Government Self financing )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER AND INFORMATION SCIENCE),M.Tech,Full Time,24,3,No,No,COLLEGE OF ENGINEERING,POONJAR ( Government Self financing )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(SIGNAL PROCESSING),M.Tech,Full Time,24,2,No,No,COLLEGE OF ENGINEERING,POONJAR ( Government Self financing )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(CYBER FORENSICS AND INFORMATION SECURITY),M.Tech,Full Time,18,16,No,No,ER&DCI INSTITUTE OF TECHNOLOGY ( Central Government Self Financing )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(VLSI AND EMBEDDED SYSTEMS),M.Tech,Full Time,18,15,No,No,ER&DCI INSTITUTE OF TECHNOLOGY ( Central Government Self Financing )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,47,No,No,ERANAD KNOWLEDGECITY TECHNICAL CAMPUS ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,56,No,No,ERANAD KNOWLEDGECITY TECHNICAL CAMPUS ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,53,No,No,ERANAD KNOWLEDGECITY TECHNICAL CAMPUS ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,35,No,No,ERANAD KNOWLEDGECITY TECHNICAL CAMPUS ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,120,114,No,No,FEDERAL INSTITUTE OF SCIENCE AND TECHNOLOGY (FISAT) ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,120,111,No,No,FEDERAL INSTITUTE OF SCIENCE AND TECHNOLOGY (FISAT) ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,120,116,No,No,FEDERAL INSTITUTE OF SCIENCE AND TECHNOLOGY (FISAT) ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,120,119,No,No,FEDERAL INSTITUTE OF SCIENCE AND TECHNOLOGY (FISAT) ( Private )
Engineering and Technology,ELECTRONICS & INSTRUMENTATION ENGINEERING,B.Tech,Full Time,60,51,No,No,FEDERAL INSTITUTE OF SCIENCE AND TECHNOLOGY (FISAT) ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,56,No,No,FEDERAL INSTITUTE OF SCIENCE AND TECHNOLOGY (FISAT) ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND INFORMATION SYSTEM),M.Tech,Full Time,24,12,No,No,FEDERAL INSTITUTE OF SCIENCE AND TECHNOLOGY (FISAT) ( Private )
Engineering and Technology,MECHANICAL ENGINEERING(COMPUTER INTEGRATED MANUFACTURING),M.Tech,Full Time,18,Admissions Pending,No,No,FEDERAL INSTITUTE OF SCIENCE AND TECHNOLOGY (FISAT) ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(COMMUNICATION ENGINEERING),M.Tech,Full Time,24,18,No,No,FEDERAL INSTITUTE OF SCIENCE AND TECHNOLOGY (FISAT) ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(VLSI AND EMBEDDED SYSTEMS),M.Tech,Full Time,24,10,No,No,FEDERAL INSTITUTE OF SCIENCE AND TECHNOLOGY (FISAT) ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,57,No,No,GOVERNMENT COLLEGE OF ENGINEERING KANNUR ( Government )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,90,93,No,No,GOVERNMENT COLLEGE OF ENGINEERING KANNUR ( Government )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,59,No,No,GOVERNMENT COLLEGE OF ENGINEERING KANNUR ( Government )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING,B.Tech,Full Time,60,59,No,No,GOVERNMENT COLLEGE OF ENGINEERING KANNUR ( Government )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,41,No,No,GOVERNMENT COLLEGE OF ENGINEERING KANNUR ( Government )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING(POWER ELECTRONICS AND DRIVES),M.Tech,Full Time,18,18,No,No,GOVERNMENT COLLEGE OF ENGINEERING KANNUR ( Government )
Engineering and Technology,CIVIL ENGINEERING(COMPUTER AIDED STRUCTURAL ENGINEERING),M.Tech,Full Time,18,17,No,No,GOVERNMENT COLLEGE OF ENGINEERING KANNUR ( Government )
Engineering and Technology,MECHANICAL ENGINEERING(ADVANCED MANUFACTURING AND MECHANICAL SYSTEMS DESIGN),M.Tech,Full Time,18,18,No,No,GOVERNMENT COLLEGE OF ENGINEERING KANNUR ( Government )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(SIGNAL PROCESSING AND EMBEDDED SYSTEMS),M.Tech,Full Time,18,18,No,No,GOVERNMENT COLLEGE OF ENGINEERING KANNUR ( Government )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,52,No,No,GOVERNMENT ENGINEERING COLLEGE IDUKKI ( Government )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,48,No,No,GOVERNMENT ENGINEERING COLLEGE IDUKKI ( Government )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,58,No,No,GOVERNMENT ENGINEERING COLLEGE IDUKKI ( Government )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,58,No,No,GOVERNMENT ENGINEERING COLLEGE IDUKKI ( Government )
Engineering and Technology,INFORMATION TECHNOLOGY,B.Tech,Full Time,60,53,No,No,GOVERNMENT ENGINEERING COLLEGE IDUKKI ( Government )
Engineering and Technology,INFORMATION TECHNOLOGY(NETWORK ENGINEERING),M.Tech,Full Time,18,18,No,No,GOVERNMENT ENGINEERING COLLEGE IDUKKI ( Government )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND SYSTEMS ENGINEERING),M.Tech,Full Time,18,18,No,No,GOVERNMENT ENGINEERING COLLEGE IDUKKI ( Government )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(VLSI AND EMBEDDED SYSTEMS),M.Tech,Full Time,18,18,No,No,GOVERNMENT ENGINEERING COLLEGE IDUKKI ( Government )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING(POWER ELECTRONICS AND CONTROL),M.Tech,Full Time,18,17,No,No,GOVERNMENT ENGINEERING COLLEGE IDUKKI ( Government )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,61,No,No,GOVERNMENT ENGINEERING COLLEGE SREEKRISHNAPURAM ( Government )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,64,No,No,GOVERNMENT ENGINEERING COLLEGE SREEKRISHNAPURAM ( Government )
Engineering and Technology,INFORMATION TECHNOLOGY,B.Tech,Full Time,60,56,No,No,GOVERNMENT ENGINEERING COLLEGE SREEKRISHNAPURAM ( Government )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,56,No,No,GOVERNMENT ENGINEERING COLLEGE SREEKRISHNAPURAM ( Government )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTATIONAL LINGUISTICS),M.Tech,Full Time,18,18,No,No,GOVERNMENT ENGINEERING COLLEGE SREEKRISHNAPURAM ( Government )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,100,103,No,No,GOVERNMENT ENGINEERING COLLEGE THRISSUR ( Government )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,90,66,No,No,GOVERNMENT ENGINEERING COLLEGE THRISSUR ( Government )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,64,No,No,GOVERNMENT ENGINEERING COLLEGE THRISSUR ( Government )
Engineering and Technology,CHEMICAL ENGINEERING,B.Tech,Full Time,60,50,No,No,GOVERNMENT ENGINEERING COLLEGE THRISSUR ( Government )
Engineering and Technology,PRODUCTION ENGINEERING,B.Tech,Full Time,30,29,No,No,GOVERNMENT ENGINEERING COLLEGE THRISSUR ( Government )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,100,92,No,No,GOVERNMENT ENGINEERING COLLEGE THRISSUR ( Government )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,63,No,No,GOVERNMENT ENGINEERING COLLEGE THRISSUR ( Government )
Engineering and Technology,MECHANICAL ENGINEERING(PRODUCTION ENGINEERING),M.Tech,Full Time,18,18,No,No,GOVERNMENT ENGINEERING COLLEGE THRISSUR ( Government )
Engineering and Technology,CIVIL ENGINEERING(ENVIRONMENTAL ENGINEERING),M.Tech,Full Time,18,18,No,No,GOVERNMENT ENGINEERING COLLEGE THRISSUR ( Government )
Engineering and Technology,CHEMICAL ENGINEERING(PROCESS CONTROL),M.Tech,Full Time,18,18,No,No,GOVERNMENT ENGINEERING COLLEGE THRISSUR ( Government )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,54,No,No,GOVERNMENT ENGINEERING COLLEGE, WAYANAD ( Government )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,53,No,No,GOVERNMENT ENGINEERING COLLEGE, WAYANAD ( Government )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,120,102,No,No,GOVERNMENT ENGINEERING COLLEGE, WAYANAD ( Government )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,57,No,No,GOVERNMENT ENGINEERING COLLEGE, WAYANAD ( Government )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(NETWORKS AND SECURITY),M.Tech,Full Time,18,17,No,No,GOVERNMENT ENGINEERING COLLEGE, WAYANAD ( Government )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(COMMUNICATION ENGINEERING AND SIGNAL PROCESSING),M.Tech,Full Time,18,18,No,No,GOVERNMENT ENGINEERING COLLEGE, WAYANAD ( Government )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,51,No,No,GOVT. ENGINEERING COLLEGE, BARTON HILL ( Government )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,59,No,No,GOVT. ENGINEERING COLLEGE, BARTON HILL ( Government )
Engineering and Technology,INFORMATION TECHNOLOGY,B.Tech,Full Time,60,59,No,No,GOVT. ENGINEERING COLLEGE, BARTON HILL ( Government )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,42,No,No,GOVT. ENGINEERING COLLEGE, BARTON HILL ( Government )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,63,No,No,GOVT. ENGINEERING COLLEGE, BARTON HILL ( Government )
Engineering and Technology,MECHANICAL ENGINEERING(MACHINE DESIGN),M.Tech,Full Time,18,16,No,No,GOVT. ENGINEERING COLLEGE, BARTON HILL ( Government )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(SIGNAL PROCESSING),M.Tech,Full Time,18,18,No,No,GOVT. ENGINEERING COLLEGE, BARTON HILL ( Government )
Engineering and Technology,INFORMATION TECHNOLOGY(NETWORK ENGINEERING),M.Tech,Full Time,18,18,No,No,GOVT. ENGINEERING COLLEGE, BARTON HILL ( Government )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING(POWER SYSTEM AND CONTROL),M.Tech,Full Time,18,18,No,No,GOVT. ENGINEERING COLLEGE, BARTON HILL ( Government )
Engineering and Technology,INTER DISCIPLINARY(TRANSLATIONAL ENGINEERING),M.Tech,Full Time,18,18,No,No,GOVT. ENGINEERING COLLEGE, BARTON HILL ( Government )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,59,No,No,GOVT. ENGINEERING COLLEGE, KOZHIKODE ( Government )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,55,No,No,GOVT. ENGINEERING COLLEGE, KOZHIKODE ( Government )
Engineering and Technology,APPLIED ELECTRONICS & INSTRUMENTATION ENGINEERING,B.Tech,Full Time,60,55,No,No,GOVT. ENGINEERING COLLEGE, KOZHIKODE ( Government )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,62,No,No,GOVT. ENGINEERING COLLEGE, KOZHIKODE ( Government )
Engineering and Technology,CHEMICAL ENGINEERING,B.Tech,Full Time,60,54,No,No,GOVT. ENGINEERING COLLEGE, KOZHIKODE ( Government )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(SIGNAL PROCESSING),M.Tech,Full Time,18,18,No,No,GOVT. ENGINEERING COLLEGE, KOZHIKODE ( Government )
Engineering and Technology,MECHANICAL ENGINEERING(ENERGY SYSTEMS ANALYSIS AND DESIGN),M.Tech,Full Time,18,14,No,No,GOVT. ENGINEERING COLLEGE, KOZHIKODE ( Government )
Engineering and Technology,CHEMICAL ENGINEERING(COMPUTER AIDED PROCESS DESIGN),M.Tech,Full Time,18,16,No,No,GOVT. ENGINEERING COLLEGE, KOZHIKODE ( Government )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,40,No,No,GURUDEVA INSTITUTE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,10,No,No,GURUDEVA INSTITUTE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,40,No,No,GURUDEVA INSTITUTE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,26,No,No,GURUDEVA INSTITUTE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,13,No,No,GURUDEVA INSTITUTE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(CYBER SECURITY),M.Tech,Full Time,24,2,No,No,GURUDEVA INSTITUTE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(COMMUNICATION ENGINEERING),M.Tech,Full Time,24,1,No,No,GURUDEVA INSTITUTE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,28,No,No,HEERA COLLEGE OF ENGINEERING AND TECHNOLOGY (HCET) ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,46,No,No,HEERA COLLEGE OF ENGINEERING AND TECHNOLOGY (HCET) ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,47,No,No,HEERA COLLEGE OF ENGINEERING AND TECHNOLOGY (HCET) ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,28,No,No,HEERA COLLEGE OF ENGINEERING AND TECHNOLOGY (HCET) ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,34,No,No,HEERA COLLEGE OF ENGINEERING AND TECHNOLOGY (HCET) ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,8,No,No,HOLY GRACE ACADEMY OF ENGINEERING ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,21,No,No,HOLY GRACE ACADEMY OF ENGINEERING ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,36,No,No,HOLY GRACE ACADEMY OF ENGINEERING ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,4,No,No,HOLY GRACE ACADEMY OF ENGINEERING ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,13,No,No,ICCS COLLEGE OF ENGINEERING AND MANAGEMENT ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,15,No,No,ICCS COLLEGE OF ENGINEERING AND MANAGEMENT ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,39,No,No,ICCS COLLEGE OF ENGINEERING AND MANAGEMENT ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,41,No,No,ICCS COLLEGE OF ENGINEERING AND MANAGEMENT ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,24,No,No,ICCS COLLEGE OF ENGINEERING AND MANAGEMENT ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,11,No,No,IES COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,28,No,No,IES COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,37,No,No,IES COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,40,No,No,IES COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,15,No,No,IES COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(VLSI DESIGN),M.Tech,Full Time,24,8,No,No,IES COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND ENGINEERING),M.Tech,Full Time,24,Admissions Pending,No,No,IES COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,CIVIL ENGINEERING(GEOTECHNICAL ENGINEERING),M.Tech,Full Time,24,13,No,No,IES COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,120,40,No,No,ILAHIA COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,37,No,No,ILAHIA COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,45,No,No,ILAHIA COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
