Program Category,Program Name,Degree,Program Type,Sanctioned Intake,Actual Intake,NRI,PIO,clg_name
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,40,Yes,No,COLLEGE OF ENGINEERING TRIKARIPUR ( Government Self financing )
Architecture and Town Planning,ARCHITECTURE,B.Arch,Full Time,40,44,No,No,COLLEGE OF ENGINEERING TRIVANDRUM ( Government )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Part Time,40,42,No,No,COLLEGE OF ENGINEERING TRIVANDRUM ( Government )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,120,134,No,No,COLLEGE OF ENGINEERING TRIVANDRUM ( Government )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Part Time,40,24,No,No,COLLEGE OF ENGINEERING TRIVANDRUM ( Government )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,120,136,No,No,COLLEGE OF ENGINEERING TRIVANDRUM ( Government )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,120,139,No,No,COLLEGE OF ENGINEERING TRIVANDRUM ( Government )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Part Time,45,39,No,No,COLLEGE OF ENGINEERING TRIVANDRUM ( Government )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,120,127,No,No,COLLEGE OF ENGINEERING TRIVANDRUM ( Government )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,67,No,No,COLLEGE OF ENGINEERING TRIVANDRUM ( Government )
Engineering and Technology,ELECTRICAL ENGINEERING,B.Tech,Part Time,40,35,No,No,COLLEGE OF ENGINEERING TRIVANDRUM ( Government )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,63,Yes,No,COLLEGE OF ENGINEERING VADAKARA ( Government Self financing )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,20,Yes,No,COLLEGE OF ENGINEERING VADAKARA ( Government Self financing )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,43,Yes,No,COLLEGE OF ENGINEERING VADAKARA ( Government Self financing )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,24,Yes,No,COLLEGE OF ENGINEERING VADAKARA ( Government Self financing )
Engineering and Technology,INFORMATION TECHNOLOGY,B.Tech,Full Time,30,21,No,No,COLLEGE OF ENGINEERING VADAKARA ( Government Self financing )
MCA,MCA TWO YEARS,MCA TWO YEARS,Full Time,60,60,No,No,COLLEGE OF ENGINEERING VADAKARA ( Government Self financing )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,30,11,Yes,No,COLLEGE OF ENGINEERING, PATHANAPURAM ( Government Self financing )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,47,Yes,No,COLLEGE OF ENGINEERING, PATHANAPURAM ( Government Self financing )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,50,Yes,No,COLLEGE OF ENGINEERING, PATHANAPURAM ( Government Self financing )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,17,Yes,No,COLLEGE OF ENGINEERING, PATHANAPURAM ( Government Self financing )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,30,5,Yes,No,COLLEGE OF ENGINEERING, PATHANAPURAM ( Government Self financing )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,33,Yes,No,COLLEGE OF ENGINEERING, THALASSERY ( Government Self financing )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,120,101,Yes,No,COLLEGE OF ENGINEERING, THALASSERY ( Government Self financing )
Engineering and Technology,INFORMATION TECHNOLOGY,B.Tech,Full Time,60,64,No,No,COLLEGE OF ENGINEERING, THALASSERY ( Government Self financing )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,62,Yes,No,COLLEGE OF ENGINEERING, THALASSERY ( Government Self financing )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,66,Yes,No,COLLEGE OF ENGINEERING, THALASSERY ( Government Self financing )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,41,Yes,No,COLLEGE OF ENGINEERING, THALASSERY ( Government Self financing )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(SIGNAL PROCESSING),M.Tech,Full Time,18,14,Yes,No,COLLEGE OF ENGINEERING, THALASSERY ( Government Self financing )
Engineering and Technology,MECHANICAL ENGINEERING(MANUFACTURING SYSTEMS MANAGEMENT),M.Tech,Full Time,18,6,Yes,No,COLLEGE OF ENGINEERING, THALASSERY ( Government Self financing )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,30,15,No,No,COLLEGE OF ENGINEERING,POONJAR ( Government Self financing )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,30,8,No,No,COLLEGE OF ENGINEERING,POONJAR ( Government Self financing )
Architecture and Town Planning,ARCHITECTURE,B.Arch,Full Time,40,Admissions Pending,No,No,DC SCHOOL OF ARCHITECTURE AND DESIGN, TRIVANDRUM ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(CYBER FORENSICS AND INFORMATION SECURITY),M.Tech,Full Time,18,18,No,No,ER&DCI INSTITUTE OF TECHNOLOGY ( Central Government Self Financing )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(VLSI AND EMBEDDED SYSTEMS),M.Tech,Full Time,18,16,No,No,ER&DCI INSTITUTE OF TECHNOLOGY ( Central Government Self Financing )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,62,Yes,No,ERANAD KNOWLEDGECITY TECHNICAL CAMPUS ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,39,Yes,No,ERANAD KNOWLEDGECITY TECHNICAL CAMPUS ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,11,Yes,No,ERANAD KNOWLEDGECITY TECHNICAL CAMPUS ( Private )
Engineering and Technology,SAFETY AND FIRE ENGINEERING,B.Tech,Full Time,60,20,Yes,No,ERANAD KNOWLEDGECITY TECHNICAL CAMPUS ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,9,Yes,No,ERANAD KNOWLEDGECITY TECHNICAL CAMPUS ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,113,124,Yes,No,FEDERAL INSTITUTE OF SCIENCE AND TECHNOLOGY (FISAT) ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,120,88,Yes,No,FEDERAL INSTITUTE OF SCIENCE AND TECHNOLOGY (FISAT) ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,120,60,Yes,No,FEDERAL INSTITUTE OF SCIENCE AND TECHNOLOGY (FISAT) ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,120,113,Yes,No,FEDERAL INSTITUTE OF SCIENCE AND TECHNOLOGY (FISAT) ( Private )
Engineering and Technology,ELECTRONICS & INSTRUMENTATION ENGINEERING,B.Tech,Full Time,60,17,Yes,No,FEDERAL INSTITUTE OF SCIENCE AND TECHNOLOGY (FISAT) ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,35,Yes,No,FEDERAL INSTITUTE OF SCIENCE AND TECHNOLOGY (FISAT) ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND INFORMATION SYSTEM),M.Tech,Full Time,24,5,No,No,FEDERAL INSTITUTE OF SCIENCE AND TECHNOLOGY (FISAT) ( Private )
Engineering and Technology,MECHANICAL ENGINEERING(COMPUTER INTEGRATED MANUFACTURING),M.Tech,Full Time,9,Admissions Pending,No,No,FEDERAL INSTITUTE OF SCIENCE AND TECHNOLOGY (FISAT) ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(COMMUNICATION ENGINEERING),M.Tech,Full Time,24,2,No,No,FEDERAL INSTITUTE OF SCIENCE AND TECHNOLOGY (FISAT) ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(VLSI AND EMBEDDED SYSTEMS),M.Tech,Full Time,24,3,No,No,FEDERAL INSTITUTE OF SCIENCE AND TECHNOLOGY (FISAT) ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,68,No,No,GOVERNMENT COLLEGE OF ENGINEERING KANNUR ( Government )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,90,101,No,No,GOVERNMENT COLLEGE OF ENGINEERING KANNUR ( Government )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,65,No,No,GOVERNMENT COLLEGE OF ENGINEERING KANNUR ( Government )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING,B.Tech,Full Time,60,66,No,No,GOVERNMENT COLLEGE OF ENGINEERING KANNUR ( Government )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,66,No,No,GOVERNMENT COLLEGE OF ENGINEERING KANNUR ( Government )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING(POWER ELECTRONICS AND DRIVES),M.Tech,Full Time,18,15,No,No,GOVERNMENT COLLEGE OF ENGINEERING KANNUR ( Government )
Engineering and Technology,CIVIL ENGINEERING(COMPUTER AIDED STRUCTURAL ENGINEERING),M.Tech,Full Time,18,18,No,No,GOVERNMENT COLLEGE OF ENGINEERING KANNUR ( Government )
Engineering and Technology,MECHANICAL ENGINEERING(ADVANCED MANUFACTURING AND MECHANICAL SYSTEMS DESIGN),M.Tech,Full Time,18,16,No,No,GOVERNMENT COLLEGE OF ENGINEERING KANNUR ( Government )
Engineering and Technology,MECHANICAL ENGINEERING(ENERGY ENGINEERING),M.Tech,Full Time,18,13,No,No,GOVERNMENT COLLEGE OF ENGINEERING KANNUR ( Government )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING(POWER SYSTEMS),M.Tech,Full Time,18,15,No,No,GOVERNMENT COLLEGE OF ENGINEERING KANNUR ( Government )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,63,No,No,GOVERNMENT ENGINEERING COLLEGE IDUKKI ( Government )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,47,No,No,GOVERNMENT ENGINEERING COLLEGE IDUKKI ( Government )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,41,No,No,GOVERNMENT ENGINEERING COLLEGE IDUKKI ( Government )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,47,No,No,GOVERNMENT ENGINEERING COLLEGE IDUKKI ( Government )
Engineering and Technology,INFORMATION TECHNOLOGY,B.Tech,Full Time,60,48,No,No,GOVERNMENT ENGINEERING COLLEGE IDUKKI ( Government )
Engineering and Technology,INFORMATION TECHNOLOGY(NETWORK ENGINEERING),M.Tech,Full Time,18,4,No,No,GOVERNMENT ENGINEERING COLLEGE IDUKKI ( Government )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND SYSTEMS ENGINEERING),M.Tech,Full Time,18,4,No,No,GOVERNMENT ENGINEERING COLLEGE IDUKKI ( Government )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(VLSI AND EMBEDDED SYSTEMS),M.Tech,Full Time,18,14,No,No,GOVERNMENT ENGINEERING COLLEGE IDUKKI ( Government )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING(POWER ELECTRONICS AND CONTROL),M.Tech,Full Time,18,11,No,No,GOVERNMENT ENGINEERING COLLEGE IDUKKI ( Government )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,66,No,No,GOVERNMENT ENGINEERING COLLEGE SREEKRISHNAPURAM ( Government )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,63,No,No,GOVERNMENT ENGINEERING COLLEGE SREEKRISHNAPURAM ( Government )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,65,No,No,GOVERNMENT ENGINEERING COLLEGE SREEKRISHNAPURAM ( Government )
Engineering and Technology,INFORMATION TECHNOLOGY,B.Tech,Full Time,60,63,No,No,GOVERNMENT ENGINEERING COLLEGE SREEKRISHNAPURAM ( Government )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,67,No,No,GOVERNMENT ENGINEERING COLLEGE SREEKRISHNAPURAM ( Government )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,66,No,No,GOVERNMENT ENGINEERING COLLEGE SREEKRISHNAPURAM ( Government )
Engineering and Technology,MECHANICAL ENGINEERING(Robotics),M.Tech,Full Time,18,18,No,No,GOVERNMENT ENGINEERING COLLEGE SREEKRISHNAPURAM ( Government )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(INTERNET OF THINGS(IoT)),M.Tech,Full Time,18,Admissions Pending,No,No,GOVERNMENT ENGINEERING COLLEGE SREEKRISHNAPURAM ( Government )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTATIONAL LINGUISTICS),M.Tech,Full Time,18,17,No,No,GOVERNMENT ENGINEERING COLLEGE SREEKRISHNAPURAM ( Government )
Architecture and Town Planning,ARCHITECTURE,B.Arch,Full Time,40,44,No,No,GOVERNMENT ENGINEERING COLLEGE THRISSUR ( Government )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,120,130,No,No,GOVERNMENT ENGINEERING COLLEGE THRISSUR ( Government )
Engineering and Technology,PRODUCTION ENGINEERING,B.Tech,Full Time,60,64,No,No,GOVERNMENT ENGINEERING COLLEGE THRISSUR ( Government )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,120,132,No,No,GOVERNMENT ENGINEERING COLLEGE THRISSUR ( Government )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,69,No,No,GOVERNMENT ENGINEERING COLLEGE THRISSUR ( Government )
Engineering and Technology,CHEMICAL ENGINEERING,B.Tech,Full Time,120,65,No,No,GOVERNMENT ENGINEERING COLLEGE THRISSUR ( Government )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,120,136,No,No,GOVERNMENT ENGINEERING COLLEGE THRISSUR ( Government )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,120,68,No,No,GOVERNMENT ENGINEERING COLLEGE THRISSUR ( Government )
Architecture and Town Planning,Urban Planning(Urban Planning),M. Planning,Full Time,18,18,No,No,GOVERNMENT ENGINEERING COLLEGE THRISSUR ( Government )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(VLSI AND EMBEDDED SYSTEMS),M.Tech,Full Time,18,20,No,No,GOVERNMENT ENGINEERING COLLEGE THRISSUR ( Government )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,54,No,No,GOVERNMENT ENGINEERING COLLEGE, WAYANAD ( Government )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,62,No,No,GOVERNMENT ENGINEERING COLLEGE, WAYANAD ( Government )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Part Time,30,Admissions Pending,No,No,GOVERNMENT ENGINEERING COLLEGE, WAYANAD ( Government )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,120,96,No,No,GOVERNMENT ENGINEERING COLLEGE, WAYANAD ( Government )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,51,No,No,GOVERNMENT ENGINEERING COLLEGE, WAYANAD ( Government )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(NETWORKS AND SECURITY),M.Tech,Full Time,18,18,No,No,GOVERNMENT ENGINEERING COLLEGE, WAYANAD ( Government )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(COMMUNICATION ENGINEERING AND SIGNAL PROCESSING),M.Tech,Full Time,18,15,No,No,GOVERNMENT ENGINEERING COLLEGE, WAYANAD ( Government )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,67,No,No,GOVT. ENGINEERING COLLEGE, BARTON HILL ( Government )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,65,No,No,GOVT. ENGINEERING COLLEGE, BARTON HILL ( Government )
Engineering and Technology,INFORMATION TECHNOLOGY,B.Tech,Full Time,60,68,No,No,GOVT. ENGINEERING COLLEGE, BARTON HILL ( Government )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,61,No,No,GOVT. ENGINEERING COLLEGE, BARTON HILL ( Government )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,67,No,No,GOVT. ENGINEERING COLLEGE, BARTON HILL ( Government )
Engineering and Technology,MECHANICAL ENGINEERING(MACHINE DESIGN),M.Tech,Full Time,18,17,No,No,GOVT. ENGINEERING COLLEGE, BARTON HILL ( Government )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(SIGNAL PROCESSING),M.Tech,Full Time,18,18,No,No,GOVT. ENGINEERING COLLEGE, BARTON HILL ( Government )
Engineering and Technology,INFORMATION TECHNOLOGY(NETWORK ENGINEERING),M.Tech,Full Time,18,16,No,No,GOVT. ENGINEERING COLLEGE, BARTON HILL ( Government )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING(POWER SYSTEM AND CONTROL),M.Tech,Full Time,18,17,No,No,GOVT. ENGINEERING COLLEGE, BARTON HILL ( Government )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING(POWER ELECTRONICS AND DRIVES),M.Tech,Full Time,18,17,No,No,GOVT. ENGINEERING COLLEGE, BARTON HILL ( Government )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,65,No,No,GOVT. ENGINEERING COLLEGE, KOZHIKODE ( Government )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,65,No,No,GOVT. ENGINEERING COLLEGE, KOZHIKODE ( Government )
Engineering and Technology,APPLIED ELECTRONICS & INSTRUMENTATION ENGINEERING,B.Tech,Full Time,60,42,No,No,GOVT. ENGINEERING COLLEGE, KOZHIKODE ( Government )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,67,No,No,GOVT. ENGINEERING COLLEGE, KOZHIKODE ( Government )
Engineering and Technology,CHEMICAL ENGINEERING,B.Tech,Full Time,60,66,No,No,GOVT. ENGINEERING COLLEGE, KOZHIKODE ( Government )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(SIGNAL PROCESSING),M.Tech,Full Time,18,18,No,No,GOVT. ENGINEERING COLLEGE, KOZHIKODE ( Government )
Engineering and Technology,MECHANICAL ENGINEERING(ENERGY SYSTEMS ANALYSIS AND DESIGN),M.Tech,Full Time,18,15,No,No,GOVT. ENGINEERING COLLEGE, KOZHIKODE ( Government )
Engineering and Technology,CHEMICAL ENGINEERING(COMPUTER AIDED PROCESS DESIGN),M.Tech,Full Time,18,12,No,No,GOVT. ENGINEERING COLLEGE, KOZHIKODE ( Government )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,5,Yes,No,GURUDEVA INSTITUTE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,30,2,Yes,No,GURUDEVA INSTITUTE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,2,Yes,No,GURUDEVA INSTITUTE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,16,Yes,No,GURUDEVA INSTITUTE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,30,Admissions Pending,Yes,No,GURUDEVA INSTITUTE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(CYBER SECURITY),M.Tech,Full Time,12,Admissions Pending,Yes,No,GURUDEVA INSTITUTE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(COMMUNICATION ENGINEERING),M.Tech,Full Time,24,Admissions Pending,Yes,No,GURUDEVA INSTITUTE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,30,6,Yes,No,HEERA COLLEGE OF ENGINEERING AND TECHNOLOGY (HCET) ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,23,Yes,No,HEERA COLLEGE OF ENGINEERING AND TECHNOLOGY (HCET) ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,12,Yes,No,HEERA COLLEGE OF ENGINEERING AND TECHNOLOGY (HCET) ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,30,12,Yes,No,HEERA COLLEGE OF ENGINEERING AND TECHNOLOGY (HCET) ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,50,Yes,No,HEERA COLLEGE OF ENGINEERING AND TECHNOLOGY (HCET) ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,30,Admissions Pending,Yes,No,HOLY GRACE ACADEMY OF ENGINEERING ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,35,Yes,No,HOLY GRACE ACADEMY OF ENGINEERING ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,5,Yes,No,HOLY GRACE ACADEMY OF ENGINEERING ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,6,Yes,No,HOLY GRACE ACADEMY OF ENGINEERING ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,30,Admissions Pending,Yes,No,HOLY GRACE ACADEMY OF ENGINEERING ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,1,Yes,No,ICCS COLLEGE OF ENGINEERING AND MANAGEMENT ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,17,Yes,No,ICCS COLLEGE OF ENGINEERING AND MANAGEMENT ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,1,Yes,No,ICCS COLLEGE OF ENGINEERING AND MANAGEMENT ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,33,Yes,No,IES COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,62,Yes,No,IES COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,38,Yes,No,IES COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,36,Yes,No,IES COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,46,Yes,No,IES COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(VLSI DESIGN),M.Tech,Full Time,18,16,No,No,IES COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND ENGINEERING),M.Tech,Full Time,18,17,No,No,IES COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,CIVIL ENGINEERING(GEOTECHNICAL ENGINEERING),M.Tech,Full Time,18,10,No,No,IES COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,42,Yes,No,ILAHIA COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,19,Yes,No,ILAHIA COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,30,13,Yes,No,ILAHIA COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,30,5,Yes,No,ILAHIA COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,90,94,Yes,No,ILAHIA COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND ENGINEERING),M.Tech,Full Time,18,5,Yes,No,ILAHIA COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING(COMPUTER AIDED STRUCTURAL ENGINEERING),M.Tech,Full Time,18,8,Yes,No,ILAHIA COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Management,MASTERS IN BUSINESS ADMINISTRATION,MBA,Full Time,60,25,Yes,No,ILAHIA COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
MCA,MCA TWO YEARS,MCA TWO YEARS,Full Time,60,42,Yes,No,ILAHIA COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,30,7,Yes,No,ILM COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,30,3,Yes,No,ILM COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,AERONAUTICAL ENGINEERING,B.Tech,Full Time,60,14,Yes,No,ILM COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,30,11,Yes,No,ILM COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,30,Admissions Pending,Yes,No,ILM COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,30,4,Yes,No,INDIRA GANDHI INSTITUTE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,47,Yes,No,INDIRA GANDHI INSTITUTE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,13,Yes,No,INDIRA GANDHI INSTITUTE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,30,7,Yes,No,INDIRA GANDHI INSTITUTE OF ENGINEERING & TECHNOLOGY ( Private )
